keggId	uniprotId	proteinNames	geneNames	txt_subunit	function	id_uniprot	complexPortal	complexPortal_uniprotId	complexPortal_protName	structure	interact	by_similarity	gene_from_structure	otherSubunits	subunitsFromName	otherIsoforms	isoformIndication	subunitIndication	sameEnzymeMembership	redundancy	stringSubunits	isoform	geneName_fromKEGG
5315	P14618	['Pyruvate kinase PKM', 'Cytosolic thyroid hormone-binding protein', 'CTHBP', 'Opa-interacting protein 3', 'OIP-3', 'Pyruvate kinase 2/3', 'Pyruvate kinase muscle isozyme', 'Thyroid hormone-binding protein 1', 'THBP1', 'Tumor M2-PK', 'p58']	['PKM', 'OIP3', 'PK2', 'PK3', 'PKM2']	Monomer and homotetramer. Exists as a monomer in the absence of D-fructose 1,6-bisphosphate (FBP), and reversibly associates to form a homotetramer in the presence of FBP. The monomeric form binds T3. Tetramer formation induces pyruvate kinase activity. The tetrameric form has high affinity for the substrate and is associated within the glycolytic enzyme complex. Exists in a nearly inactive dimeric form in tumor cells and the dimeric form has less affinity for the substrate. Binding to certain oncoproteins such as HPV-16 E7 oncoprotein can trigger dimerization. FBP stimulates the formation of tetramers from dimers. Interacts with HERC1, POU5F1 and PML. Interacts (isoform M2) with EGLN3; the interaction hydroxylates PKM under hypoxia and enhances binding to HIF1A. Interacts (isoform M2) with HIF1A; the interaction is enhanced by binding of EGLN3, promoting enhanced transcription activity under hypoxia. Interacts (isoform M2, but not isoform M1) with TRIM35; this interaction prevents FGFR1-dependent tyrosine phosphorylation (PubMed:25263439). Interacts with JMJD8 (PubMed:27199445).	Glycolytic enzyme that catalyzes the transfer of a phosphoryl group from phosphoenolpyruvate (PEP) to ADP, generating ATP (PubMed:15996096, PubMed:1854723). The ratio between the highly active tetrameric form and nearly inactive dimeric form determines whether glucose carbons are channeled to biosynthetic processes or used for glycolytic ATP production (PubMed:15996096, PubMed:1854723). The transition between the 2 forms contributes to the control of glycolysis and is important for tumor cell proliferation and survival (PubMed:15996096, PubMed:1854723). In addition to its role in glycolysis, also regulates transcription (PubMed:18191611, PubMed:21620138). Stimulates POU5F1-mediated transcriptional activation (PubMed:18191611). Promotes in a STAT1-dependent manner, the expression of the immune checkpoint protein CD274 in ARNTL/BMAL1-deficient macrophages (By similarity). Also acts as a translation regulator for a subset of mRNAs, independently of its pyruvate kinase activity: associates with subpools of endoplasmic reticulum-associated ribosomes, binds directly to the mRNAs translated at the endoplasmic reticulum and promotes translation of these endoplasmic reticulum-destined mRNAs (By similarity). Plays a general role in caspase independent cell death of tumor cells (PubMed:17308100).	['P14618', 'A6NFK3', 'B2R5N8', 'B3KRY0', 'B4DFX8', 'B4DUU6', 'P14786', 'Q53GK4', 'Q96E76', 'Q9BWB5', 'Q9UCV6', 'Q9UPF2']	CPX-3093	['P14618-2']	['PKM']		['PKM', 'HIF1A', 'PKM', 'HIF1A', 'PKM', 'HIF1A', 'EGLN3', 'EGLN3', 'JMJD8']	[]	['FBP', 'FBP']	['a', 'homotetramer', 'in', 'the', 'presence', 'of', 'fbp', 't3', 's', 't3', 'binds', 't3', 'ation', 'induces', 'pyruvate', 'kinase', 'activity', 'has', 'high', 'affinity', 'for', 'the', 'substrate', 'and', 'is', 'associated', 'within', 'the', 'glycolytic', 'enzyme', 'complex', 'in', 'tumor', 'cells', 'and', 'the', 'dimeric', 'has', 'less', 'affinity', 'for', 'the', 'substrate', 'ing', 'to', 'certain', 'oncoproteins', 'such', 'as', 'hpv', '16', 'e7', 'oncoprotein', 'can', 'trigger', 'dimerization', 'ation', 'of', 'tetramers', 'from', 'dimers', 'herc1', 'pou5f1', 'and', 'pml', 'with', 'herc1', 'pou5f1', 'and', 'pml', 's', 'with', 'herc1', 'pou5f1', 'and', 'pml', 'ing', 'to', 'hif1a', 'm2', 'with', 'egln3', 'the', 'interaction', 'hydroxylates', 'pkm', 'under', 'hypoxia', 'and', 'enhances', 'binding', 'to', 'hif1a', 'isoform', 'm2', 'with', 'egln3', 'the', 'interaction', 'hydroxylates', 'pkm', 'under', 'hypoxia', 'and', 'enhances', 'binding', 'to', 'hif1a', 's', 'isoform', 'm2', 'with', 'egln3', 'the', 'ion', 'hydroxylates', 'pkm', 'under', 'hypoxia', 'and', 'enhances', 'binding', 'to', 'hif1a', 'ing', 'of', 'egln3', 'promoting', 'enhanced', 'transcription', 'activity', 'under', 'hypoxia', 'm2', 'with', 'hif1a', 'the', 'interaction', 'is', 'enhanced', 'by', 'binding', 'of', 'egln3', 'promoting', 'enhanced', 'transcription', 'activity', 'under', 'hypoxia', 'isoform', 'm2', 'with', 'hif1a', 'the', 'interaction', 'is', 'enhanced', 'by', 'binding', 'of', 'egln3', 'promoting', 'enhanced', 'transcription', 'activity', 'under', 'hypoxia', 's', 'isoform', 'm2', 'with', 'hif1a', 'the', 'ion', 'is', 'enhanced', 'by', 'binding', 'of', 'egln3', 'promoting', 'enhanced', 'transcription', 'activity', 'under', 'hypoxia', 'm2', 'but', 'not', 'iso', 'm1', 'with', 'trim35', 'this', 'interaction', 'prevents', 'fgfr1', 'dependent', 'tyrosine', 'phosphorylation', 'pubmed', '25263439', 'isoform', 'm2', 'but', 'not', 'isoform', 'm1', 'with', 'trim35', 'this', 'interaction', 'prevents', 'fgfr1', 'dependent', 'tyrosine', 'phosphorylation', 'pubmed', '25263439', 's', 'isoform', 'm2', 'but', 'not', 'isoform', 'm1', 'with', 'trim35', 'this', 'ion', 'prevents', 'fgfr1', 'dependent', 'tyrosine', 'phosphorylation', 'pubmed', '25263439', 'jmjd8', 'pubmed', '27199445', 'with', 'jmjd8', 'pubmed', '27199445', 's', 'with', 'jmjd8', 'pubmed', '27199445']	[]	[]	True	False	False	[]	[]	['PKM']	['PKM', ' CTHBP', ' HEL-S-30', ' OIP3', ' PK3', ' PKM2', ' TCB', ' THBP1', ' p58']
5315	V9HWB8	['Pyruvate kinase']	[]			['V9HWB8']		[]	[]		[]	[]	[]	[]	[]	[]	False	False	False	[]	[]	['PKM']	['PKM', ' CTHBP', ' HEL-S-30', ' OIP3', ' PK3', ' PKM2', ' TCB', ' THBP1', ' p58']
533	Q99437	['V-type proton ATPase 21 kDa proteolipid subunit', 'V-ATPase 21 kDa proteolipid subunit', 'Vacuolar proton pump 21 kDa proteolipid subunit', 'hATPL']	['ATP6V0B', 'ATP6F']	Interacts with IFITM3.	Proton-conducting pore forming subunit of the membrane integral V0 complex of vacuolar ATPase. V-ATPase is responsible for acidifying a variety of intracellular compartments in eukaryotic cells.	['Q99437', 'D3DPY5', 'Q6IB32']		[]	[]		['IFITM3']	[]	[]	['ifitm3', 'with', 'ifitm3', 's', 'with', 'ifitm3']	['proteolipid', 'proteolipid', 'proteolipid']	[]	False	True	False	[]	[]	['ATP6V0B']	['ATP6V0B', ' ATP6F', ' HATPL', ' VMA16']
535	Q93050	['V-type proton ATPase 116 kDa subunit a1', 'V-ATPase 116 kDa subunit a1', 'Clathrin-coated vesicle/synaptic vesicle proton pump 116 kDa subunit', 'Vacuolar adenosine triphosphatase subunit Ac116', 'Vacuolar proton pump subunit 1', 'Vacuolar proton translocating ATPase 116 kDa subunit a isoform 1']	['ATP6V0A1', 'ATP6N1', 'ATP6N1A', 'VPP1']	The V-ATPase is a heteromultimeric enzyme composed of at least thirteen different subunits. It has a membrane peripheral V1 sector for ATP hydrolysis and an integral V0 for proton translocation. The V1 sector comprises subunits A-H, whereas V0 includes subunits a, d, c, c', and c''. Interacts with SPAAR (PubMed:28024296).	Required for assembly and activity of the vacuolar ATPase. Potential role in differential targeting and regulation of the enzyme for a specific organelle (By similarity).	['Q93050', 'B7Z3B7', 'Q8N5G7', 'Q9NSX0']		[]	[]		['SPAAR']	[]	[]	['at', 'least', 'thirteen', 'different', 'subunits', 'subunits', 'a', 'h', 'whereas', 'v0', 'includes', 'subunits', 'a', 'd', 'c', 'c', 'and', 'c', 's', 'subunits', 'a', 'h', 'whereas', 'v0', 'includes', 'subunits', 'a', 'd', 'c', 'c', 'and', 'c', 'spaar', 'pubmed', '28024296', 'with', 'spaar', 'pubmed', '28024296', 's', 'with', 'spaar', 'pubmed', '28024296']	['a1', 'a1', 'kDa', 'Ac116', '1', 'a']	[]	True	True	False	[]	[]	['ATP6V0A1', 'ATP6V0A4', 'ATP6V0A2', 'TCIRG1']	['ATP6V0A1', ' ATP6N1', ' ATP6N1A', ' Stv1', ' VPP1', ' Vph1', ' a1']
535	Q53X12	['V-type proton ATPase subunit a']	[]		Essential component of the vacuolar proton pump (V-ATPase), a multimeric enzyme that catalyzes the translocation of protons across the membranes. Required for assembly and activity of the V-ATPase.	['Q53X12']		[]	[]		[]	[]	[]	[]	['a']	[]	False	True	False	[]	[]	['ATP6V0A1', 'ATP6V0A4', 'ATP6V0A2', 'TCIRG1']	['ATP6V0A1', ' ATP6N1', ' ATP6N1A', ' Stv1', ' VPP1', ' Vph1', ' a1']
539	P48047	['ATP synthase subunit O, mitochondrial', 'ATP synthase peripheral stalk subunit OSCP', 'Oligomycin sensitivity conferral protein', 'OSCP']	['ATP5PO', 'ATP5O', 'ATPO']	F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a, b and c. Component of an ATP synthase complex composed of ATP5PB, ATP5MC1, ATP5F1E, ATP5PD, ATP5ME, ATP5PF, ATP5MF, MT-ATP6, MT-ATP8, ATP5F1A, ATP5F1B, ATP5F1D, ATP5F1C, ATP5PO, ATP5MG, ATP5MD and ATP5MPL (By similarity).	Mitochondrial membrane ATP synthase (F(1)F(0) ATP synthase or Complex V) produces ATP from ADP in the presence of a proton gradient across the membrane which is generated by electron transport complexes of the respiratory chain. F-type ATPases consist of two structural domains, F(1) - containing the extramembraneous catalytic core and F(0) - containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation. Part of the complex F(0) domain and the peripheric stalk, which acts as a stator to hold the catalytic alpha(3)beta(3) subcomplex and subunit a/ATP6 static relative to the rotary elements.	['P48047', 'B2R4E2', 'Q5U042', 'Q6IBI2']		[]	[]		[]	[]	[]	['s', 'cf', '1', 'the', 'catalytic', 'core', 'and', 'cf', '0', 'the', 'membrane', 'proton', 'channel', 's', 'cf', '1', 'the', 'catalytic', 'core', 'and', 'cf', '0', 'the', 'membrane', 'proton', 'channel', 'composed', 'of', 'atp5pb', 'atp5mc1', 'atp5f1e', 'atp5pd', 'atp5me', 'atp5pf', 'atp5mf', 'mt', 'atp6', 'mt', 'atp8', 'atp5f1a', 'atp5f1b', 'atp5f1d', 'atp5f1c', 'atp5po', 'atp5mg', 'atp5md', 'and', 'atp5mpl', 'by', 'similarity', 'of', 'an', 'atp', 'synthase', 'complex', 'composed', 'of', 'atp5pb', 'atp5mc1', 'atp5f1e', 'atp5pd', 'atp5me', 'atp5pf', 'atp5mf', 'mt', 'atp6', 'mt', 'atp8', 'atp5f1a', 'atp5f1b', 'atp5f1d', 'atp5f1c', 'atp5po', 'atp5mg', 'atp5md', 'and', 'atp5mpl', 'by', 'similarity', 'atp5pb', 'atp5mc1', 'atp5f1e', 'atp5pd', 'atp5me', 'atp5pf', 'atp5mf', 'mt', 'atp6', 'mt', 'atp8', 'atp5f1a', 'atp5f1b', 'atp5f1d', 'atp5f1c', 'atp5po', 'atp5mg', 'atp5md', 'and', 'atp5mpl', 'by', 'similarity', 'composed', 'of', 'atp5pb', 'atp5mc1', 'atp5f1e', 'atp5pd', 'atp5me', 'atp5pf', 'atp5mf', 'mt', 'atp6', 'mt', 'atp8', 'atp5f1a', 'atp5f1b', 'atp5f1d', 'atp5f1c', 'atp5po', 'atp5mg', 'atp5md', 'and', 'atp5mpl', 'by', 'similarity', 'of', 'an', 'atp', 'synthase', 'complex', 'composed', 'of', 'atp5pb', 'atp5mc1', 'atp5f1e', 'atp5pd', 'atp5me', 'atp5pf', 'atp5mf', 'mt', 'atp6', 'mt', 'atp8', 'atp5f1a', 'atp5f1b', 'atp5f1d', 'atp5f1c', 'atp5po', 'atp5mg', 'atp5md', 'and', 'atp5mpl', 'by', 'similarity']	['O', 'OSCP']	[]	False	True	False	[]	['ATP5J']	['ATP5PO']	['ATP5PO', ' ATP5O', ' ATPO', ' HMC08D05', ' OSCP']
54407	Q96QD8	['Sodium-coupled neutral amino acid transporter 2', 'Amino acid transporter A2', 'Protein 40-9-1', 'Solute carrier family 38 member 2', 'System A amino acid transporter 2', 'System A transporter 1', 'System N amino acid transporter 2']	['SLC38A2', 'ATA2', 'KIAA1382', 'SAT2', 'SNAT2']		Functions as a sodium-dependent amino acid transporter. Mediates the saturable, pH-sensitive and electrogenic cotransport of neutral amino acids and sodium ions with a stoichiometry of 1:1. May function in the transport of amino acids at the blood-brain barrier and in the supply of maternal nutrients to the fetus through the placenta.	['Q96QD8', 'Q6IA88', 'Q6ZMG2', 'Q9HAV3', 'Q9NVA8', 'Q9P2G5']		[]	[]		[]	[]	[]	[]	[]	[]	False	False	False	[]	[]	['SLC38A2']	['SLC38A2', ' ATA2', ' PRO1068', ' SAT2', ' SNAT2']
54407	A0A024R0W3	[]	['SLC38A2', 'hCG_39510']			['A0A024R0W3']		[]	[]		[]	[]	[]	[]	[]	[]	False	False	False	[]	[]	['SLC38A2']	['SLC38A2', ' ATA2', ' PRO1068', ' SAT2', ' SNAT2']
54456	Q9BXT6	['RNA helicase Mov10l1']	[]	Interacts with PIWIL1. Interacts with PIWIL2. Interacts with PIWIL4. Interacts with HSPA2. Interacts with PLD6.	ATP-dependent RNA helicase required during spermatogenesis to repress transposable elements and prevent their mobilization, which is essential for germline integrity. Acts via the piRNA metabolic process, which mediates the repression of transposable elements during meiosis by forming complexes composed of piRNAs and Piwi proteins and governs the methylation and subsequent repression of transposons. Involved in the primary piRNA metabolic process. Specifically binds to piRNA precursors and promotes the generation of intermediate piRNA processing fragments that are subsequently loaded to Piwi proteins. Acts via its ATP-dependent RNA helicase activity: displays 5'-3' RNA unwinding activity and probably mediates unwinding and funneling of single-stranded piRNA precursor transcripts to the endonuclease that catalyzes the first cleavage step of piRNA processing to generate piRNA intermediate fragments that are subsequently loaded to Piwi proteins.	['Q9BXT6', 'A7E211', 'A8MXC6', 'B7WPP1', 'B7Z7R1', 'F5H403', 'Q5TGD5', 'Q8NBD4', 'Q9NXW3', 'Q9UFB3', 'Q9UGX9']		[]	[]		['PIWIL1', 'PIWIL2', 'PIWIL4', 'HSPA2', 'PLD6']	[]	[]	['piwil1', 'with', 'piwil1', 's', 'with', 'piwil1', 'piwil2', 'with', 'piwil2', 's', 'with', 'piwil2', 'piwil4', 'with', 'piwil4', 's', 'with', 'piwil4', 'hspa2', 'with', 'hspa2', 's', 'with', 'hspa2', 'pld6', 'with', 'pld6', 's', 'with', 'pld6']	[]	[]	False	False	False	[]	[]	['MOV10L1']	['MOV10L1', ' CHAMP', ' DJ402G11.8']
54505	Q7Z478	['ATP-dependent RNA helicase DHX29', 'DEAH box protein 29', 'Nucleic acid helicase DDXx']	['DHX29', 'DDX29']	Part of the 43S pre-initiation complex (PIC) that contains at least Met-tRNA, EIF1, EIF1A (EIF1AX or EIF1AY), EIF2S1, EIF2S2, EIF2S3, EIF3A, EIF3B, EIF3C, EIF3D, EIF3E, EIF3F, EIF3G, EIF3H, EIF3I, EIF3J, EIF3K, EIF3L, EIF3M, DHX29 and the 40S ribosomal subunit.	ATP-binding RNA helicase involved in translation initiation. Part of the 43S pre-initiation complex that is required for efficient initiation on mRNAs of higher eukaryotes with structured 5'-UTRs by promoting efficient NTPase-dependent 48S complex formation. Specifically binds to the 40S ribosome near the mRNA entrance. Does not possess a processive helicase activity.	['Q7Z478', 'O75549', 'Q63HN0', 'Q63HN3', 'Q8IWW2', 'Q8N3A1', 'Q9UMH2']		[]	[]		[]	[]	[]	['pic', 'that', 'contains', 'at', 'least', 'met', 'trna', 'eif1', 'eif1a', 'eif1ax', 'or', 'eif1ay', 'eif2s1', 'eif2s2', 'eif2s3', 'eif3a', 'eif3b', 'eif3c', 'eif3d', 'eif3e', 'eif3f', 'eif3g', 'eif3h', 'eif3i', 'eif3j', 'eif3k', 'eif3l', 'eif3m', 'dhx29', 'and', 'the', '40s', 'ribosomal', 'subunit', 'at', 'least', 'met', 'trna', 'eif1', 'eif1a', 'eif1ax', 'or', 'eif1ay', 'eif2s1', 'eif2s2', 'eif2s3', 'eif3a', 'eif3b', 'eif3c', 'eif3d', 'eif3e', 'eif3f', 'eif3g', 'eif3h', 'eif3i', 'eif3j', 'eif3k', 'eif3l', 'eif3m', 'dhx29', 'and', 'the', '40s', 'ribosomal', 'subunit', 'the', '43s', 'pre', 'initiation', 'complex', 'pic', 'that', 'contains', 'at', 'least', 'met', 'trna', 'eif1', 'eif1a', 'eif1ax', 'or', 'eif1ay', 'eif2s1', 'eif2s2', 'eif2s3', 'eif3a', 'eif3b', 'eif3c', 'eif3d', 'eif3e', 'eif3f', 'eif3g', 'eif3h', 'eif3i', 'eif3j', 'eif3k', 'eif3l', 'eif3m', 'dhx29', 'and', 'the', '40s', 'ribosomal', 'subunit', 'pic', 'that', 'contains', 'at', 'least', 'met', 'trna', 'eif1', 'eif1a', 'eif1ax', 'or', 'eif1ay', 'eif2s1', 'eif2s2', 'eif2s3', 'eif3a', 'eif3b', 'eif3c', 'eif3d', 'eif3e', 'eif3f', 'eif3g', 'eif3h', 'eif3i', 'eif3j', 'eif3k', 'eif3l', 'eif3m', 'dhx29', 'and', 'the', '40s', 'ribosomal', 'subunit']	[]	[]	False	False	False	[]	[]	['DHX29']	['DHX29', ' DDX29']
54514	Q9NQI0	['Probable ATP-dependent RNA helicase DDX4', 'DEAD box protein 4', 'Vasa homolog']	['DDX4', 'VASA']	Found in a mRNP complex, at least composed of TDRD1, TDRD6, TDRD7 and DDX4 (By similarity). Interacts with RANBP9 (PubMed:27622290). Interacts with RANBP10. Interacts with PIWIL2 and MAEL. Interacts with ARNTL/BMAL1 and CLOCK. Interacts with Tex19.1 and, probably, Tex19.2 (By similarity).	ATP-dependent RNA helicase required during spermatogenesis (PubMed:10920202, PubMed:21034600). Required to repress transposable elements and preventing their mobilization, which is essential for the germline integrity (By similarity). Acts via the piRNA metabolic process, which mediates the repression of transposable elements during meiosis by forming complexes composed of piRNAs and Piwi proteins and governs the methylation and subsequent repression of transposons (By similarity). Involved in the secondary piRNAs metabolic process, the production of piRNAs in fetal male germ cells through a ping-pong amplification cycle (By similarity). Required for PIWIL2 slicing-triggered piRNA biogenesis: helicase activity enables utilization of one of the slice cleavage fragments generated by PIWIL2 and processing these pre-piRNAs into piRNAs (By similarity).	['Q9NQI0', 'A8K8Q2', 'B3KSF4', 'D6RDK4', 'E9PCD8', 'Q5M7Z3', 'Q86VX0', 'Q9NT92', 'Q9NYB1']		[]	[]		['RANBP9', 'RANBP10', 'PIWIL2', 'MAEL', 'ARNTL/BMAL1', 'CLOCK']	['TDRD1', 'TDRD6', 'TDRD7', 'DDX4']	[]	['at', 'least', 'composed', 'of', 'tdrd1', 'tdrd6', 'tdrd7', 'and', 'ddx4', 'by', 'similarity', 'tdrd1', 'tdrd6', 'tdrd7', 'and', 'ddx4', 'by', 'similarity', 'at', 'least', 'composed', 'of', 'tdrd1', 'tdrd6', 'tdrd7', 'and', 'ddx4', 'by', 'similarity', 'ranbp9', 'pubmed', '27622290', 'with', 'ranbp9', 'pubmed', '27622290', 's', 'with', 'ranbp9', 'pubmed', '27622290', 'ranbp10', 'with', 'ranbp10', 's', 'with', 'ranbp10', 'piwil2', 'and', 'mael', 'with', 'piwil2', 'and', 'mael', 's', 'with', 'piwil2', 'and', 'mael', 'arntl', 'bmal1', 'and', 'clock', 'with', 'arntl', 'bmal1', 'and', 'clock', 's', 'with', 'arntl', 'bmal1', 'and', 'clock', 'tex19', 'with', 'tex19', 's', 'with', 'tex19']	[]	[]	False	False	False	[]	[]	['DDX4']	['DDX4', ' VASA']
54555	Q9Y6V7	['Probable ATP-dependent RNA helicase DDX49']	[]			['Q9Y6V7', 'E7ENA0', 'Q53FJ1', 'Q9BVQ8']		[]	[]		[]	[]	[]	[]	[]	[]	False	False	False	[]	[]	['DDX49']	['DDX49', ' Dbp8', ' R27090_2']
546	P46100	['Transcriptional regulator ATRX', 'ATP-dependent helicase ATRX', 'X-linked helicase II', 'X-linked nuclear protein', 'XNP', 'Znf-HX']	['ATRX', 'RAD54L', 'XH2']	Interacts with DAXX to form the chromatin remodeling complex ATRX:DAXX. Probably binds EZH2. Binds annexin V in a calcium and phosphatidylcholine/phosphatidylserine-dependent manner. Interacts directly with CBX5 via the PxVxL motif. Interacts with RAD50, MRE11 and NBN; indicative for an association with the MRN complex. Interacts with histone MACROH2A1. Interacts with histone H3 peptides methylated at 'Lys-10' with preferences H3K9me3 > H3K9me2 > H3K9me1. Interacts with histone H3 peptides unmethylated at 'Lys-5' (H3K4me0). Interacts with MECP2, SMC1 and SMC3. Interacts with SETDB1, TRIM28 and ZNF274 (PubMed:27029610).	Involved in transcriptional regulation and chromatin remodeling. Facilitates DNA replication in multiple cellular environments and is required for efficient replication of a subset of genomic loci. Binds to DNA tandem repeat sequences in both telomeres and euchromatin and in vitro binds DNA quadruplex structures. May help stabilizing G-rich regions into regular chromatin structures by remodeling G4 DNA and incorporating H3.3-containing nucleosomes. Catalytic component of the chromatin remodeling complex ATRX:DAXX which has ATP-dependent DNA translocase activity and catalyzes the replication-independent deposition of histone H3.3 in pericentric DNA repeats outside S-phase and telomeres, and the in vitro remodeling of H3.3-containing nucleosomes. Its heterochromatin targeting is proposed to involve a combinatorial readout of histone H3 modifications (specifically methylation states of H3K9 and H3K4) and association with CBX5. Involved in maintaining telomere structural integrity in embryonic stem cells which probably implies recruitment of CBX5 to telomeres. Reports on the involvement in transcriptional regulation of telomeric repeat-containing RNA (TERRA) are conflicting; according to a report, it is not sufficient to decrease chromatin condensation at telomeres nor to increase expression of telomeric RNA in fibroblasts (PubMed:24500201). May be involved in telomere maintenance via recombination in ALT (alternative lengthening of telomeres) cell lines. Acts as negative regulator of chromatin incorporation of transcriptionally repressive histone MACROH2A1, particularily at telomeres and the alpha-globin cluster in erythroleukemic cells. Participates in the allele-specific gene expression at the imprinted IGF2/H19 gene locus. On the maternal allele, required for the chromatin occupancy of SMC1 and CTCTF within the H19 imprinting control region (ICR) and involved in esatblishment of histone tails modifications in the ICR. May be involved in brain development and facial morphogenesis. Binds to zinc-finger coding genes with atypical chromatin signatures and regulates its H3K9me3 levels. Forms a complex with ZNF274, TRIM28 and SETDB1 to facilitate the deposition and maintenance of H3K9me3 at the 3' exons of zinc-finger genes (PubMed:27029610).	['P46100', 'D3DTE2', 'P51068', 'Q15886', 'Q59FB5', 'Q59H31', 'Q5H9A2', 'Q5JWI4', 'Q7Z2J1', 'Q9H0Z1', 'Q9NTS3']		[]	[]		['DAXX', 'ATRX', 'DAXX', 'CBX5', 'RAD50', 'MRE11', 'NBN', 'MRN', 'MACROH2A1', 'MECP2', 'SMC1', 'SMC3', 'SETDB1', 'TRIM28', 'ZNF274']	[]	[]	['atrx', 'daxx', 'daxx', 'to', 'form', 'the', 'chromatin', 'remodeling', 'complex', 'atrx', 'daxx', 'the', 'chromatin', 'remodeling', 'complex', 'atrx', 'daxx', 'with', 'daxx', 'to', 'form', 'the', 'chromatin', 'remodeling', 'complex', 'atrx', 'daxx', 's', 'with', 'daxx', 'to', 'form', 'the', 'chromatin', 'remodeling', 'complex', 'atrx', 'daxx', 'atrx', 'daxx', 'ezh2', 's', 'ezh2', 'annexin', 'v', 'in', 'a', 'calcium', 'and', 'phosphatidylcholine', 'phosphatidylserine', 'dependent', 'manner', 's', 'annexin', 'v', 'in', 'a', 'calcium', 'and', 'phosphatidylcholine', 'phosphatidylserine', 'dependent', 'manner', 'directly', 'with', 'cbx5', 'via', 'the', 'pxvxl', 'motif', 's', 'directly', 'with', 'cbx5', 'via', 'the', 'pxvxl', 'motif', 'rad50', 'mre11', 'and', 'nbn', 'indicative', 'for', 'an', 'association', 'with', 'the', 'mrn', 'complex', 'with', 'rad50', 'mre11', 'and', 'nbn', 'indicative', 'for', 'an', 'association', 'with', 'the', 'mrn', 'complex', 's', 'with', 'rad50', 'mre11', 'and', 'nbn', 'indicative', 'for', 'an', 'association', 'with', 'the', 'mrn', 'complex', 'histone', 'macroh2a1', 'with', 'histone', 'macroh2a1', 's', 'with', 'histone', 'macroh2a1', 'histone', 'h3', 'peptides', 'methylated', 'at', 'lys', '10', 'with', 'preferences', 'h3k9me3', 'h3k9me2', 'h3k9me1', 'with', 'histone', 'h3', 'peptides', 'methylated', 'at', 'lys', '10', 'with', 'preferences', 'h3k9me3', 'h3k9me2', 'h3k9me1', 's', 'with', 'histone', 'h3', 'peptides', 'methylated', 'at', 'lys', '10', 'with', 'preferences', 'h3k9me3', 'h3k9me2', 'h3k9me1', 'histone', 'h3', 'peptides', 'unmethylated', 'at', 'lys', '5', 'h3k4me0', 'with', 'histone', 'h3', 'peptides', 'unmethylated', 'at', 'lys', '5', 'h3k4me0', 's', 'with', 'histone', 'h3', 'peptides', 'unmethylated', 'at', 'lys', '5', 'h3k4me0', 'mecp2', 'smc1', 'and', 'smc3', 'with', 'mecp2', 'smc1', 'and', 'smc3', 's', 'with', 'mecp2', 'smc1', 'and', 'smc3', 'setdb1', 'trim28', 'and', 'znf274', 'pubmed', '27029610', 'with', 'setdb1', 'trim28', 'and', 'znf274', 'pubmed', '27029610', 's', 'with', 'setdb1', 'trim28', 'and', 'znf274', 'pubmed', '27029610']	[]	[]	False	False	False	[]	[]	['ATRX']	['ATRX', ' JMS', ' MRX52', ' RAD54', ' RAD54L', ' XH2', ' XNP', ' ZNF-HX']
